Length,Count,Coverage,Query,Mosquito,Lowest E-value,Greatest identity %,Greatest HSP length,Family,Description (HSP length)
996,111,11.24698795,45_bowtie2_1_contig_5081,Aedes vexans,0,99.2,996,Rhabdoviridae,"MH664044.1 Flanders hapavirus isolate NE00-23, complete genome"
733,71,9.729877217,45_bowtie2_1_contig_6080,Aedes vexans,0,98.91,733,Rhabdoviridae,"MH664044.1 Flanders hapavirus isolate NE00-23, complete genome"
514,23,4.505836576,40_bowtie2_1_contig_23600,Aedes vexans,0,92.01,513,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
319,13,4.106583072,15_bowtie2_1_contig_20124,Ochlerotatus dorsalis,1.01E-146,97.13,314,,MW434954.1 Nuyav virus isolate CMS001_012_ALCO genomic sequence
525,31,5.939047619,45_bowtie2_1_contig_11085,Aedes vexans,0,89.9,525,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
2046,121,5.944281525,43_bowtie2_contig_11133,Culex tarsalis,0,91.98,2046,Flaviviridae,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
2012,145,7.263419483,45_bowtie2_1_contig_14965,Aedes vexans,0,93.49,2012,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
316,8,2.547468354,18_bowtie2_1_contig_36896,Coquillettidia perturbans,4.56E-151,98.1,315,Iflaviridae,MW434113.1 Cafluga virus isolate CMS001_060_ALCO genomic sequence
315,10,3.203174603,10_bowtie2_1_contig_16523,Culex tarsalis,7.69E-142,95.87,315,Totiviridae,MW434957.1 Stinn virus isolate CMS002_029d_WVAL genomic sequence
738,106,12.95121951,9_bowtie2_1_contig_17632,Coquillettidia perturbans,3.46E-176,98.34,383,Orthomyxoviridae,"MW434459.1 Wuhan Mosquito Virus 6 isolate CMS001_036_ALCO hypothetical protein gene, complete cds"
314,10,3.210191083,10_bowtie2_1_contig_5833,Culex tarsalis,3.25E-159,100,314,Virgaviridae,MN661131.1 Hubei virga-like virus 2 strain Cx 1773-4 genomic sequence
934,82,8.844753747,43_bowtie2_contig_17667,Culex tarsalis,0,90.9,934,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
674,44,6.508902077,45_bowtie2_1_contig_24573,Aedes vexans,0,95.55,674,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
2267,1248,55.01058668,43_bowtie2_contig_1976,Culex tarsalis,0,91.7,1301,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
312,21,6.692307692,8_bowtie2_1_contig_19128,Aedes vexans,4.49E-151,98.4,312,Dicistroviridae,"KY243932.1 Black queen cell virus strain PP, complete genome"
1327,118,8.949510173,45_bowtie2_1_contig_5137,Aedes vexans,0,95.63,1327,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
432,16,3.733796296,9_bowtie2_1_contig_29307,Coquillettidia perturbans,0,99.31,432,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
414,13,3.171497585,8_bowtie2_1_contig_25124,Aedes vexans,2.61E-168,92.03,414,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
1275,83,6.509803922,8_bowtie2_1_contig_25624,Aedes vexans,0,97.02,1275,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
311,9,2.906752412,9_bowtie2_1_contig_31683,Coquillettidia perturbans,2.47E-154,99.35,310,Luteoviridae,MW434881.1 Marma virus isolate CMS001_044_ALCO segment RNA1 genomic sequence
307,9,2.960912052,10_bowtie2_1_contig_11957,Culex tarsalis,1.04E-152,99.35,307,Virgaviridae,MW435011.1 Hubei virga-like virus 2 isolate CMS001_057_ALCO genomic sequence
618,202,32.01294498,43_bowtie2_contig_1977,Culex tarsalis,0,91.72,616,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
569,81,14.05096661,43_bowtie2_contig_3480,Culex tarsalis,0,91.21,569,Flaviviridae,MW434111.1 Placeda virus isolate CMS001_002_ALCO genomic sequence
398,10,2.530150754,8_bowtie2_1_contig_31672,Aedes vexans,0,96.22,397,Iflaviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
776,73,9.457474227,9_bowtie2_1_contig_30561,Coquillettidia perturbans,0,99.1,776,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
1710,208,12.25614035,43_bowtie2_contig_375,Culex tarsalis,0,99.69,1619,Partitiviridae,"MH188050.1 Partitivirus-like Culex mosquito virus strain CPLV/Lake, complete genome"
1235,133,10.75546559,43_bowtie2_contig_5225,Culex tarsalis,0,89.69,1232,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
297,8,2.720538721,8_bowtie2_1_contig_30071,Aedes vexans,2.68E-147,99.33,297,Dicistroviridae,"KY243932.1 Black queen cell virus strain PP, complete genome"
295,192,63.65762712,12_bowtie2_1_contig_2937,Culex tarsalis,2.67E-109,94.23,260,Totiviridae,MW434956.1 Snelk virus isolate CMS001_051_ALCO genomic sequence
295,11,3.677966102,12_bowtie2_1_contig_5820,Culex tarsalis,2.66E-147,99.66,295,Virgaviridae,MW435010.1 Hubei virga-like virus 2 isolate CMS001_010_ALCO genomic sequence
294,12,4.112244898,10_bowtie2_1_contig_16726,Culex tarsalis,2.65E-147,100,292,Virgaviridae,MW435009.1 Hubei virga-like virus 2 isolate CMS001_048_ALCO genomic sequence
294,62,20.54081633,18_bowtie2_1_contig_11871,Coquillettidia perturbans,9.89E-134,97.9,286,Iflaviridae,"MT224138.1 Soybean thrips iflavirus 4 strain STN1 polyprotein gene, complete cds"
507,31,6.100591716,9_bowtie2_1_contig_15041,Coquillettidia perturbans,0,94.46,505,Iflaviviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
694,54,7.706051873,43_bowtie2_contig_5911,Culex tarsalis,0,92.51,694,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
301,7,2.348837209,9_bowtie2_1_contig_36998,Coquillettidia perturbans,9.50E-147,98.67,301,Rhabdoviridae,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
290,27,9.106896552,10_bowtie2_1_contig_9020,Culex tarsalis,4.42E-138,100,289,Virgaviridae,MW435005.1 Hubei virga-like virus 2 isolate CMS002_047g_WVAL genomic sequence
289,7,2.446366782,9_bowtie2_1_contig_33253,Coquillettidia perturbans,7.96E-135,97.23,289,Tombusviridae,MW434933.1 Hubei mosquito virus 4 isolate CMS001_045_ALCO genomic sequence
646,31,4.839009288,43_bowtie2_contig_7149,Culex tarsalis,0,99.69,646,Peribunyaviridae,"MW434550.1 Culex Bunyavirus 2 isolate CMS001_028_ALCO glycoprotein gene, complete cds"
777,44,5.709137709,43_bowtie2_contig_7690,Culex tarsalis,0,100,777,Peribunyaviridae,"MH188052.1 Culex Bunyavirus 2 strain CBunV2/Fresno, complete genome"
9800,2251,23.11846939,43_bowtie2_contig_280,Culex tarsalis,0,97.59,9781,Iflaviridae,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
282,11,3.936170213,10_bowtie2_1_contig_10709,Culex tarsalis,6.36E-136,98.92,279,Rhabdoviridae,MW434767.1 Elisy virus isolate CMS002_032a_COAV genomic sequence
6783,938,13.89414713,45_bowtie2_1_contig_140,Aedes vexans,0,97.22,6812,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
281,7,2.412811388,4_bowtie2_1_contig_29152,Aedes vexans,0,100,281,,LF848439.1 JP 2016527298-A/1: NEW PEPTIDES HAVING SPECIFICITY FOR THE LUNGS
472,14,2.991525424,9_bowtie2_1_contig_37346,Coquillettidia perturbans,0,98.31,472,Rhabdoviridae,MW434773.1 Merida virus isolate CMS002_040a_COAV genomic sequence
279,14,4.806451613,12_bowtie2_1_contig_14400,Culex tarsalis,3.25E-133,98.21,279,Partitiviridae,"MH188035.1 Culex mosquito virus 2 strain CMosV2/Santa Cruz, complete genome"
278,23,8.082733813,10_bowtie2_1_contig_11467,Culex tarsalis,9.91E-140,100,278,Narnaviridae,MW434171.1 Culex narnavirus 1 isolate CMS002_031a_COAV genomic sequence
278,7,2.535971223,4_bowtie2_1_contig_34608,Aedes vexans,0,96.76,278,,"MT151614.1 White clover mosaic virus isolate Heron RNA replication protein, triple gene block protein 1, triple gene block protein 2, triple gene block protein 3, and coat protein genes, complete cds"
649,164,25.28967643,9_bowtie2_1_contig_18518,Coquillettidia perturbans,0,98.61,648,Orthomyxoviridae,"MW434463.1 Wuhan Mosquito Virus 6 isolate CMS002_029d_WVAL hypothetical protein 2 gene, complete cds"
620,82,13.21129032,9_bowtie2_1_contig_29512,Coquillettidia perturbans,0,99.52,620,Orthomyxoviridae,"MW434477.1 Wuhan Mosquito Virus 6 isolate CMS001_028_ALCO hypothetical protein 3 gene, complete cds"
1197,67,5.612364244,45_bowtie2_1_contig_14930,Aedes vexans,0,89,1208,Flaviviridae,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
357,17,4.80952381,9_bowtie2_1_contig_35448,Coquillettidia perturbans,8.82E-180,99.44,357,Luteoviridae,MW434858.1 Marma virus isolate CMS001_049_ALCO segment RNA2 genomic sequence
274,14,5.160583942,12_bowtie2_1_contig_6589,Culex tarsalis,3.88E-132,98.54,274,Partitiviridae,"MH188035.1 Culex mosquito virus 2 strain CMosV2/Santa Cruz, complete genome"
269,9,3.375464684,15_bowtie2_1_contig_30855,Ochlerotatus dorsalis,3.12E-133,99.63,269,,MW434954.1 Nuyav virus isolate CMS001_012_ALCO genomic sequence
268,24,8.746268657,12_bowtie2_1_contig_8655,Culex tarsalis,1.61E-111,94.36,265,Totiviridae,MW434945.1 Gouley virus isolate CMS002_040a_COAV genomic sequence
267,9,3.382022472,8_bowtie2_1_contig_30018,Aedes vexans,8.87E-115,94.8,269,Dicistroviridae,"MH267694.1 Black queen cell virus isolate BQCV_MS, complete genome"
802,40,5.03117207,45_bowtie2_1_contig_32748,Aedes vexans,0,87.27,801,Flaviviridae,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
446,19,4.260089686,9_bowtie2_1_contig_23708,Coquillettidia perturbans,0,93.95,446,Iflaviviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
264,94,33.98484848,11_bowtie2_1_contig_5190,Culex tarsalis,1.58E-111,94.32,264,Totiviridae,MW434956.1 Snelk virus isolate CMS001_051_ALCO genomic sequence
551,25,4.578947368,45_bowtie2_1_contig_32783,Aedes vexans,0,91.65,551,Flaviviridae,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
263,39,14.53612167,11_bowtie2_1_contig_7946,Culex tarsalis,5.15E-105,93.05,259,Totiviridae,MW434945.1 Gouley virus isolate CMS002_040a_COAV genomic sequence
512,22,4.296875,9_bowtie2_1_contig_32210,Coquillettidia perturbans,0,95.31,512,Iflaviviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
606,19,3.153465347,9_bowtie2_1_contig_34837,Coquillettidia perturbans,0,92.9,606,Iflaviviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
311,14,4.536977492,9_bowtie2_1_contig_8008,Coquillettidia perturbans,3.02E-134,94.53,311,Iflaviviridae,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
378,17,4.470899471,6_bowtie2_1_contig_49747,Aedes vexans,0,100,378,Dicistroviridae,"MT195550.1 Soybean thrips dicistrovirus 1 strain STN1, complete genome"
518,14,2.725868726,9_bowtie2_1_contig_37224,Coquillettidia perturbans,0,99.61,517,Orthomyxoviridae,"MW434443.1 Wuhan Mosquito Virus 6 isolate CMS002_056a_PLCR hypothetical protein gene, complete cds"
1655,1338,80.35166163,17_bowtie2_1_contig_54,Culex tarsalis,0,99.21,1655,Luteoviridae,MW434832.1 Marma virus isolate CMS002_040a_COAV segment RNA2 genomic sequence
2361,21243,895.9855993,17_bowtie2_1_contig_98,Culex tarsalis,0,79.81,1375,,"MH324433.1 Hypsignathus monstrosus tombus-like virus 1 isolate HMTLV1-RML51 hypothetical protein 1 and hypothetical protein 2 genes, complete cds"
656,3001,455.4618902,17_bowtie2_1_contig_122,Culex tarsalis,0,98.61,648,,"MW434463.1 Wuhan Mosquito Virus 6 isolate CMS002_029d_WVAL hypothetical protein 2 gene, complete cds"
9240,27870,301.1925325,17_bowtie2_1_contig_148,Culex tarsalis,0,74.31,2599,,"LC310707.1 Armigeres iflavirus gene for polyprotein, complete cds, strain: 10P38-310"
1859,1266,67.98816568,17_bowtie2_1_contig_158,Culex tarsalis,0,99.24,1853,,"MW434385.1 Wuhan Mosquito Virus 6 isolate CMS002_056a_PLCR nucleoprotein gene, complete cds"
1749,2749,153.6815323,17_bowtie2_1_contig_236,Culex tarsalis,0,95.83,1797,,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
7510,10485,139.0840213,17_bowtie2_1_contig_252,Culex tarsalis,0,98.43,7494,,"MH664048.1 Flanders hapavirus isolate CT-460, complete genome"
1507,526,34.5686795,17_bowtie2_1_contig_372,Culex tarsalis,0,99.13,1495,,"MW434443.1 Wuhan Mosquito Virus 6 isolate CMS002_056a_PLCR hypothetical protein gene, complete cds"
2230,704,31.56995516,17_bowtie2_1_contig_658,Culex tarsalis,0,98.61,2228,,"MW434395.1 Wuhan Mosquito Virus 6 isolate CMS001_036_ALCO polymerase PA gene, complete cds"
6182,825,13.2447428,17_bowtie2_1_contig_894,Culex tarsalis,0,99.55,6184,,"MT195550.1 Soybean thrips dicistrovirus 1 strain STN1, complete genome"
550,1559,279.4672727,17_bowtie2_1_contig_966,Culex tarsalis,0,91.09,550,,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
1713,618,36.16579101,17_bowtie2_1_contig_970,Culex tarsalis,0,99.44,1621,,"MH188050.1 Partitivirus-like Culex mosquito virus strain CPLV/Lake, complete genome"
722,639,84.86426593,17_bowtie2_1_contig_987,Culex tarsalis,0,92.19,551,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
2444,957,38.9410802,17_bowtie2_1_contig_1248,Culex tarsalis,0,93.23,2423,,MW434766.1 Canya virus isolate CMS001_031_ALCO genomic sequence
505,1507,286.0178218,17_bowtie2_1_contig_1330,Culex tarsalis,0,95.25,505,,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
587,138,23.41908007,17_bowtie2_1_contig_1492,Culex tarsalis,0,99.66,585,,"MW434237.1 Astopletus virus isolate CMS001_046_ALCO hypothetical protein 3 gene, complete cds"
578,25,4.271626298,17_bowtie2_1_contig_1580,Culex tarsalis,0,99.65,578,,MW435009.1 Hubei virga-like virus 2 isolate CMS001_048_ALCO genomic sequence
2425,477,19.66226804,17_bowtie2_1_contig_2105,Culex tarsalis,0,99.13,2416,,"MW434418.1 Wuhan Mosquito Virus 6 isolate CMS001_036_ALCO polymerase PB2 gene, complete cds"
515,1822,348.5495146,17_bowtie2_1_contig_2257,Culex tarsalis,0,97.47,514,,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
828,464,55.15821256,17_bowtie2_1_contig_2263,Culex tarsalis,0,91.67,828,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
654,1222,180.8012232,17_bowtie2_1_contig_2651,Culex tarsalis,0,96.48,654,,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
820,103,12.27926829,17_bowtie2_1_contig_2776,Culex tarsalis,0,90.11,819,,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
3381,520,15.32860101,17_bowtie2_1_contig_2865,Culex tarsalis,0,98.99,3381,,"NC_040599.1 Merida virus isolate MERD-Mex07, complete genome"
670,418,61.75970149,17_bowtie2_1_contig_2889,Culex tarsalis,0,90.45,670,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
617,2012,318.6515397,17_bowtie2_1_contig_2920,Culex tarsalis,0,92.71,617,,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
1137,274,23.57255937,17_bowtie2_1_contig_3170,Culex tarsalis,0,87.28,1187,,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
3155,2777,87.76957211,17_bowtie2_1_contig_3332,Culex tarsalis,0,99.33,3152,,MW434890.1 Marma virus isolate CMS002_051a_PLCR segment RNA1 genomic sequence
695,774,108.2633094,17_bowtie2_1_contig_3578,Culex tarsalis,0,90.22,695,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
3468,1420,40.44232987,17_bowtie2_1_contig_3790,Culex tarsalis,0,97.13,3518,,MW434769.1 Merida virus isolate CMS002_035a_COAV genomic sequence
2454,476,19.2599837,17_bowtie2_1_contig_3823,Culex tarsalis,0,99.71,2434,,"MW434433.1 Wuhan Mosquito Virus 6 isolate CMS002_029c_WVAL polymerase PB1 gene, complete cds"
1572,2385,148.9732824,17_bowtie2_1_contig_3899,Culex tarsalis,0,99.02,1227,,"MH188000.1 Culex rhabdovirus strain CRV/Kern, complete genome"
1089,175,15.71900826,17_bowtie2_1_contig_4283,Culex tarsalis,0,92.19,1089,,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
581,103,17.35111876,17_bowtie2_1_contig_4284,Culex tarsalis,0,91.57,581,,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
1067,76,7.134020619,17_bowtie2_1_contig_4507,Culex tarsalis,0,97.94,1067,,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
927,421,44.11111111,17_bowtie2_1_contig_4613,Culex tarsalis,0,91.11,731,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
1948,174,8.920944559,17_bowtie2_1_contig_5039,Culex tarsalis,0,99.74,1948,,"MT195550.1 Soybean thrips dicistrovirus 1 strain STN1, complete genome"
1037,66,6.411764706,17_bowtie2_1_contig_5061,Culex tarsalis,0,99.9,1037,,"MH188052.1 Culex Bunyavirus 2 strain CBunV2/Fresno, complete genome"
614,947,151.6547231,17_bowtie2_1_contig_5268,Culex tarsalis,0,99.02,614,,MW434116.1 Culex Iflavi-like virus 3 isolate CMS002_038a_COAV genomic sequence
2165,184,8.534411085,17_bowtie2_1_contig_5293,Culex tarsalis,0,97.41,2165,,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
1350,99,7.245925926,17_bowtie2_1_contig_5770,Culex tarsalis,0,90.37,1350,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
803,316,38.82067248,17_bowtie2_1_contig_6165,Culex tarsalis,0,92.28,803,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
2008,154,7.64940239,17_bowtie2_1_contig_6337,Culex tarsalis,0,99.9,2005,,"MW434612.1 Culex Bunyavirus 2 isolate CMS002_013a_SAND RNA-dependent RNA polymerase gene, complete cds"
522,82,15.80076628,17_bowtie2_1_contig_7077,Culex tarsalis,0,92.72,522,,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
799,53,6.531914894,17_bowtie2_1_contig_7229,Culex tarsalis,0,99.87,799,,"MW434550.1 Culex Bunyavirus 2 isolate CMS001_028_ALCO glycoprotein gene, complete cds"
830,71,8.497590361,17_bowtie2_1_contig_7307,Culex tarsalis,0,97.59,830,,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
1539,442,28.53346329,17_bowtie2_1_contig_7570,Culex tarsalis,0,99.67,1538,,"MW434578.1 Culex Bunyavirus 2 isolate CMS001_041_ALCO nucleoprotein gene, complete cds"
528,24,4.564393939,17_bowtie2_1_contig_7666,Culex tarsalis,0,98.67,528,,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
1091,57,5.164986251,17_bowtie2_1_contig_8246,Culex tarsalis,0,68.54,1099,,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
1555,72,4.638585209,17_bowtie2_1_contig_8247,Culex tarsalis,0,75.35,1553,,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
1565,147,9.295207668,17_bowtie2_1_contig_8364,Culex tarsalis,0,88.69,1565,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
4512,643,14.21431738,17_bowtie2_1_contig_8856,Culex tarsalis,0,98.65,4513,,"MH664048.1 Flanders hapavirus isolate CT-460, complete genome"
1260,66,5.237301587,17_bowtie2_1_contig_9299,Culex tarsalis,0,99.84,1260,,"MW434609.1 Culex Bunyavirus 2 isolate CMS002_010a_SAND RNA-dependent RNA polymerase gene, complete cds"
1504,354,23.4275266,17_bowtie2_1_contig_9988,Culex tarsalis,0,98.87,1500,,"NC_040599.1 Merida virus isolate MERD-Mex07, complete genome"
626,38,5.849840256,17_bowtie2_1_contig_10451,Culex tarsalis,0,89.94,626,,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
646,61,9.247678019,17_bowtie2_1_contig_10853,Culex tarsalis,0,87.79,639,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
948,138,14.44198312,17_bowtie2_1_contig_10939,Culex tarsalis,0,95.46,947,,MW434110.1 Placeda virus isolate CMS002_056a_PLCR genomic sequence
671,31,4.600596125,17_bowtie2_1_contig_10960,Culex tarsalis,0,99.85,671,,"MW434615.1 Culex Bunyavirus 2 isolate CMS002_023a_SAND RNA-dependent RNA polymerase gene, complete cds"
580,34,5.89137931,17_bowtie2_1_contig_11359,Culex tarsalis,0,98.79,579,,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
1454,69,4.765474553,17_bowtie2_1_contig_11646,Culex tarsalis,0,71.89,1438,,"MH703050.1 Yongsan picorna-like virus 1 strain 16-0061/ROK/2016 putative polyprotein gene, partial cds"
515,22,4.242718447,17_bowtie2_1_contig_11798,Culex tarsalis,0,95.53,515,,MW434957.1 Stinn virus isolate CMS002_029d_WVAL genomic sequence
582,37,6.288659794,17_bowtie2_1_contig_12321,Culex tarsalis,0,92.61,582,,MW434112.1 Placeda virus isolate CMS001_039_ALCO genomic sequence
899,59,6.491657397,17_bowtie2_1_contig_12408,Culex tarsalis,0,98.44,899,,MW434121.1 Culex Iflavi-like virus 4 isolate CMS002_034a_COAV genomic sequence
